연번,시설번호,수리형식,시도명,시군구명,시군구코드,도로명주소,지번주소,위도,경도,상세위치,안전센터명,보호틀유무,사용가능여부,설치연도,배관깊이,출수압력,배관지름,관할소방서명,소방서전화번호,표지설치여부,설치주체,적색노면표시,비고
3205,제천-의림지-지상-177,지상식,충청북도,제천시,43150,충청북도 제천시 장락로 172 (장락동),충청북도 제천시 장락동 530-7,37.15680151,128.2271158,,의림지119안전센터,Y,Y,2015,1.2,2.5,150,제천소방서,043-641-7202,,,,
3206,제천-의림지-지상-178,지상식,충청북도,제천시,43150,충청북도 제천시 용두대로23길 4 (하소동),충청북도 제천시 하소동 347,37.14564011,128.1985888,,의림지119안전센터,Y,Y,2015,1.5,2.5,150,제천소방서,043-641-7202,,,,
3207,제천-의림지-지상-179,지상식,충청북도,제천시,43150,충청북도 제천시 의림대로28길 18 (청전동),충청북도 제천시 청전동 140-13,37.14532631,128.2157928,,의림지119안전센터,Y,Y,2015,1.0,3,150,제천소방서,043-641-7202,,,,
3208,제천-의림지-지상-180,지상식,충청북도,제천시,43150,충청북도 제천시 용두천로 125-2 (중앙로2가),충청북도 제천시 중앙로2가 111-1,37.13858811,128.2138499,,의림지119안전센터,Y,Y,2015,1.5,4,150,제천소방서,043-641-7202,,,,
3209,제천-의림지-지상-181,지상식,충청북도,제천시,43150,충청북도 제천시 대학로3길 2 (신월동),충청북도 제천시 신월동 350-5,37.15626111,128.1923391,,의림지119안전센터,Y,Y,2017,1.0,2.7,100,제천소방서,043-641-7202,,,,
3210,제천-의림지-지상-182,지상식,충청북도,제천시,43150,충청북도 제천시 내토로 991 (고암동),충청북도 제천시 고암동 566-12,37.16301911,128.2347611,,의림지119안전센터,Y,Y,2018,1.0,2.4,150,제천소방서,043-641-7202,,,,
3211,제천-의림지-지상-183,지상식,충청북도,제천시,43150,충청북도 제천시 독순로 14 (의림동 에덴패밀리아파트),충청북도 제천시 의림동 245,37.14074911,128.2052645,,의림지119안전센터,Y,Y,2018,1.0,3,300,제천소방서,043-641-7202,,,,
3212,제천-의림지-지상-184,지상식,충청북도,제천시,43150,충청북도 제천시 복합타운길 135,충청북도 제천시 신월동 969-16,37.161817,128.181361,,의림지119안전센터,Y,Y,2018,1.0,3,150,제천소방서,043-641-7202,,,,
3213,제천-의림지-지상-185,지상식,충청북도,제천시,43150,충청북도 제천시 복합타운길 135,충청북도 제천시 신월동 970-16,37.160615,128.182277,,의림지119안전센터,Y,Y,2018,1.0,3,150,제천소방서,043-641-7202,,,,
3214,제천-의림지-지상-186,지상식,충청북도,제천시,43150,충청북도 제천시 복합타운길 135,충청북도 제천시 신월동 972-1,37.161365,128.183464,,의림지119안전센터,Y,Y,2018,1.0,3,150,제천소방서,043-641-7202,,,,
3215,제천-의림지-지상-187,지상식,충청북도,제천시,43150,충청북도 제천시 복합타운길 135,충청북도 제천시 신월동 853-6,37.161929,128.184681,,의림지119안전센터,Y,Y,2018,1.0,3,150,제천소방서,043-641-7202,,,,
3216,제천-의림지-지상-188,지상식,충청북도,제천시,43150,충청북도 제천시 복합타운길 135,충청북도 제천시 신월동 1469,37.162272,128.185615,,의림지119안전센터,Y,Y,2018,1.0,3,150,제천소방서,043-641-7202,,,,
3217,제천-의림지-지상-189,지상식,충청북도,제천시,43150,충청북도 제천시 복합타운3길 13-6,충청북도 제천시 신월동 1515,37.161086,128.187337,,의림지119안전센터,Y,Y,2018,1.0,3,150,제천소방서,043-641-7202,,,,
3218,제천-의림지-지상-190,지상식,충청북도,제천시,43150,충청북도 제천시 복합타운길 135,충청북도 제천시 신월동 1478,37.16045,128.186397,,의림지119안전센터,Y,Y,2018,1.0,3,150,제천소방서,043-641-7202,,,,
3219,제천-의림지-지상-191,지상식,충청북도,제천시,43150,충청북도 제천시 복합타운길 135,충청북도 제천시 신월동 1477,37.160021,128.185738,,의림지119안전센터,Y,Y,2018,1.0,3,150,제천소방서,043-641-7202,,,,
3220,제천-의림지-지상-192,지상식,충청북도,제천시,43150,충청북도 제천시 복합타운길 135,충청북도 제천시 신월동 1476,37.159717,128.184545,,의림지119안전센터,Y,Y,2018,1.0,3,150,제천소방서,043-641-7202,,,,
3221,제천-의림지-지상-193,지상식,충청북도,제천시,43150,충청북도 제천시 복합타운길 135,충청북도 제천시 신월동 1479,37.158357,128.185891,,의림지119안전센터,Y,Y,2018,1.0,3,150,제천소방서,043-641-7202,,,,
3222,제천-의림지-지상-194,지상식,충청북도,제천시,43150,충청북도 제천시 복합타운3길 3 (신월동),충청북도 제천시 신월동 1479,37.159358,128.187854,,의림지119안전센터,Y,Y,2018,1.0,3,150,제천소방서,043-641-7202,,,,
3223,제천-의림지-지상-195,지상식,충청북도,제천시,43150,충청북도 제천시 복합타운길 135,충청북도 제천시 신월동 1036-1,37.159946,128.189632,,의림지119안전센터,Y,Y,2018,1.0,3,150,제천소방서,043-641-7202,,,,
3224,제천-의림지-지상-196,지상식,충청북도,제천시,43150,충청북도 제천시 복합타운3길 3,충청북도 제천시 신월동 969-31,37.16005411,128.1890204,,의림지119안전센터,Y,Y,2018,1.0,3,150,제천소방서,043-641-7202,,,,
3225,제천-의림지-지상-197,지상식,충청북도,제천시,43150,충청북도 제천시 복합타운3길 13-2,충청북도 제천시 신월동 969-31,37.16148151,128.1877561,,의림지119안전센터,Y,Y,2018,1.0,3,150,제천소방서,043-641-7202,,,,
3226,제천-의림지-지상-198,지상식,충청북도,제천시,43150,충청북도 제천시 복합타운길 135,충청북도 제천시 신월동 969-31,37.16190481,128.1881188,,의림지119안전센터,Y,Y,2018,1.0,3,150,제천소방서,043-641-7202,,,,
3227,제천-의림지-지상-199,지상식,충청북도,제천시,43150,충청북도 제천시 복합타운길 135,충청북도 제천시 신월동 969-31,37.16315121,128.1873433,,의림지119안전센터,Y,Y,2018,1.0,3,150,제천소방서,043-641-7202,,,,
3228,제천-의림지-지상-200,지상식,충청북도,제천시,43150,충청북도 제천시 신죽하로 83-20(고암동),충청북도 제천시 고암동 1271,37.15898111,128.2206911,,의림지119안전센터,Y,Y,2019,1.0,2.5,80,제천소방서,043-641-7202,,,,
3229,제천-의림지-지상-201,지상식,충청북도,제천시,43150,충청북도 제천시 대학로 14길 15(신월동),충청북도 제천시 신월동 1377,37.17041811,128.1956541,,의림지119안전센터,Y,Y,2019,1.0,2.9,100,제천소방서,043-641-7202,,,,
3230,제천-의림지-지상-202,지상식,충청북도,제천시,43150,충청북도 제천시 용두천로130,충청북도 제천시 송학면 입석리 632-1,37.19976611,128.2967321,,의림지119안전센터,Y,Y,1985,1.0,2.9,100,제천소방서,043-641-7202,,,,
3231,제천-의림지-지상-203,지상식,충청북도,제천시,43150,충청북도 제천시 내토로 816 (태양타이어 20m 부근),충청북도 제천시 장락동 342-1,37.14957811,128.2262651,,의림지119안전센터,Y,Y,2019,1.0,4.5,150,제천소방서,043-641-7202,,,,
3232,제천-의림지-지상-204,지상식,충청북도,제천시,43150,충청북도 제천시 원뜰로 116,충청북도 제천시 하소동 119-17,37.14003111,128.1957711,,의림지119안전센터,Y,Y,1900,1.0,3,150,제천소방서,043-641-7202,,,,
3233,제천-의림지-지상-205,지상식,충청북도,제천시,43150,충청북도 제천시 용두천로 378,충청북도 제천시 고암동 1142,37.15798111,128.2170911,,의림지119안전센터,N,Y,1900,1.0,3,150,제천소방서,043-641-7202,,,,
3234,제천-의림지-지상-206,지상식,충청북도,제천시,43150,충청북도 제천시 의림대로 44길 37,충청북도 제천시 고암동 1192-6,37.16329111,128.2156811,,의림지119안전센터,N,Y,1900,1.0,3,150,제천소방서,043-641-7202,,,,
3235,제천-의림지-지상-207,지상식,충청북도,제천시,43150,충청북도 제천시 제천북로16길 20,충청북도 제천시 모산동 401-3,37.16471111,128.2147111,,의림지119안전센터,N,Y,1900,1.0,3,80,제천소방서,043-641-7202,,,,
3236,제천-의림지-지상-208,지상식,충청북도,제천시,43150,충청북도 제천시 제천북로 744,충청북도 제천시 모산동 400-7,37.16576111,128.2135611,,의림지119안전센터,N,Y,1900,1.0,3,100,제천소방서,043-641-7202,,,,
3237,제천-의림지-지상-209,지상식,충청북도,제천시,43150,충청북도 제천시 신죽하로83-5,충청북도 제천시 장락동 591,37.16040611,128.2221941,,의림지119안전센터,Y,Y,1900,1.0,3,100,제천소방서,043-641-7202,,,,
3238,제천-의림지-지상-210,지상식,충청북도,제천시,43150,"충청북도 제천시 하소로 69(의림여중 뒷편, 아이파크 사이 도로변)",충청북도 제천시 하소동 49-2,37.14176111,128.1963611,"의림여중 뒷편, 아이파크 사이 도로변",의림지119안전센터,N,Y,1999,1.0,2.5,100,제천소방서,043-641-7202,,,,
3239,제천-의림지-지상-211,지상식,충청북도,제천시,43150,충청북도 제천시 용두대로21길 36(용두초등학교 용두관 앞 도로변),충청북도 제천시 하소동 405,37.14326111,128.1962511,용두초등학교 용두관 앞 도로변,의림지119안전센터,N,Y,1900,1.0,2,100,제천소방서,043-641-7202,,,,
3240,제천-의림지-지상-212,지상식,충청북도,제천시,43150,충청북도 제천시 용두대로15길 47(청구아파트 도로변),충청북도 제천시 하소동 139,37.13793111,128.1958311,청구아파트 도로변,의림지119안전센터,N,Y,1900,1.0,2.6,100,제천소방서,043-641-7202,,,,
3241,제천-의림지-지상-213,지상식,충청북도,제천시,43150,충청북도 제천시 용두대로7길 36(하소힐스테이트 앞 버스정류장),충청북도 제천시 하소동 156,37.13628111,128.1950811,하소힐스테이트 앞 버스정류장,의림지119안전센터,N,Y,1900,1.0,3.6,100,제천소방서,043-641-7202,,,,
3242,제천-의림지-지상-214,지상식,충청북도,제천시,43150,충청북도 제천시 용두대로7길 25(그린코아루 앞 도로),충청북도 제천시 하소동 198,37.13532111,128.1948311,그린코아루 앞 도로,의림지119안전센터,N,Y,1900,1.0,2.8,100,제천소방서,043-641-7202,,,,
3243,제천-의림지-지상-215,지상식,충청북도,제천시,43150,충청북도 제천시 원뜰로 25(신원아침도시 상가 앞),충청북도 제천시 천남동 493,37.13132111,128.1945111,신원아침도시 상가 앞,의림지119안전센터,N,Y,1900,1.0,3.2,100,제천소방서,043-641-7202,,,,
3244,제천-의림지-지상-216,지상식,충청북도,제천시,43150,충청북도 제천시 내제로339 (엘크루 후문 앞),충청북도 제천시 장락동 1058,37.14549111,128.2223911,엘크루 후문 앞,의림지119안전센터,N,Y,1900,1.0,4.1,100,제천소방서,043-641-7202,,,,
3245,제천-의림지-지상-217,지상식,충청북도,제천시,43150,충청북도 제천시 용두대로111(롯데마트 옆 주차장입구),충청북도 제천시 하소동 77,37.14049111,128.2002811,롯데마트 옆 주차장입구,의림지119안전센터,Y,Y,1900,1.0,5.2,100,제천소방서,043-641-7202,,,,
3246,제천-의림지-지상-218,지상식,충청북도,제천시,43150,충청북도 제천시 탑안로 6안길 11,충청북도 제천시 장락동 287-2,37.14323111,128.2280611,충청북도 제천시 장락동 287-2,의림지119안전센터,Y,Y,1900,1.0,2.2,100,제천소방서,043-641-7202,,,,
3247,제천-의림지-지상-219,지상식,충청북도,제천시,43150,충청북도 제천시 탑안로 318,충청북도 제천시 고암동 354-1,37.15781111,128.2357911,충청북도 제천시 고암동 354-1,의림지119안전센터,N,Y,1900,1.0,4.1,100,제천소방서,043-641-7202,,,,
3248,제천-의림지-지상-220,지상식,충청북도,제천시,43150,충청북도 제천시 탑안로24길 3(아신공영 앞),충청북도 제천시 고암동 321-3,37.16008111,128.2363111,아신공영 앞,의림지119안전센터,Y,Y,1900,1.0,6,100,제천소방서,043-641-7202,,,,
3249,제천-의림지-지상-221,지상식,충청북도,제천시,43150,충청북도 제천시 내토로759-13,충청북도 제천시 장락동 693-6,37.14451111,128.2231711,충청북도 제천시 장락동 693-6,의림지119안전센터,N,Y,1900,1.0,4.1,100,제천소방서,043-641-7202,,,,
3250,제천-의림지-지상-222,지상식,충청북도,제천시,43150,충청북도 제천시 아세아길21-1,충청북도 제천시 장락동 702-50,37.14298111,128.2223311,충청북도 제천시 장락동 702-50,의림지119안전센터,N,Y,1900,1.0,3,100,제천소방서,043-641-7202,,,,
3251,제천-의림지-지상-223,지상식,충청북도,제천시,43150,충청북도 제천시 신죽하로68-5(경동가스상사 앞),충청북도 제천시 장락동 556-10,37.16017111,128.2236111,경동가스상사 앞,의림지119안전센터,N,Y,1900,1.0,5,100,제천소방서,043-641-7202,,,,
3252,제천-의림지-지상-224,지상식,충청북도,제천시,43150,충청북도 제천시 의림대로32길 38(금강건설 앞),충청북도 제천시 청전동 98-6,37.14911111,128.2184411,금강건설 앞,의림지119안전센터,Y,Y,1900,1.0,1.7,100,제천소방서,043-641-7202,,,,
3253,제천-의림지-지상-225,지상식,충청북도,제천시,43150,충청북도 제천시 풍양로23길 12-1,충청북도 제천시 남천동 590,37.13638111,128.2144911,충청북도 제천시 남천동 590,의림지119안전센터,N,Y,1900,1.0,4.6,100,제천소방서,043-641-7202,,,,
3254,제천-의림지-지상-226,지상식,충청북도,제천시,43150,충청북도 제천시 내토로 59길 31(신안실크밸리 상가 앞),충청북도 제천시 장락동 1050,37.153319,128.223885,신안실크밸리 상가 앞,의림지119안전센터,Y,Y,1900,1.0,5.7,100,제천소방서,043-641-7202,,,,
3255,제천-의림지-지상-227,지상식,충청북도,제천시,43150,충청북도 제천시 내제로 25길 16(행운육류백화점 앞),충청북도 제천시 청전동 835,37.14739111,128.2091991,행운육류백화점 앞,의림지119안전센터,Y,Y,1900,1.0,5,100,제천소방서,043-641-7202,,,,
3256,제천-의림지-지상-228,지상식,충청북도,제천시,43150,충청북도 제천시 천남동 353-12(제천병원 앞),충청북도 제천시 천남동 353-12,37.12314611,128.1827081,제천병원 앞,의림지119안전센터,N,Y,2023,1.0,3.8,80,제천소방서,043-641-7202,,,,
3257,제천-송학-지상-1호,지상식,충청북도,제천시,43150,충청북도 제천시 송학면 입석중앙로4가길 18 (입석리),충청북도 제천시 송학면 입석리 632-1,37.199746,128.296927,충청북도 송학면 입석중앙로4가길 18( 우체국지나 50m지점 서순복씨 댁 우측),의림지119안전센터,N,Y,1984,1.0,2.3,150,제천소방서,043-641-7202,,,,
3258,제천-송학-지상-2호,지상식,충청북도,제천시,43150,충청북도 제천시 송학면 입석중앙로 22-1,충청북도 제천시 송학면 입석리 354-2,37.201349,128.296932,충청북도 송학면 입석중앙로4길 21(입석 새마을금고 건물기준 우측편유 미용실 앞),의림지119안전센터,N,Y,1983,1.0,2.3,150,제천소방서,043-641-7202,,,,
3259,제천-송학-지상-3호,지상식,충청북도,제천시,43150,충청북도 제천시 송학면 입석중앙로4길 13 (입석리),충청북도 제천시 송학면 입석리 358-1,37.20197,128.298102,충청북도 송학면 입석중앙로 4길 13(송학농협 옆),의림지119안전센터,N,Y,1984,1.0,2.3,150,제천소방서,043-641-7202,,,,
3260,제천-송학-지상-4호,지상식,충청북도,제천시,43150,충청북도 제천시 송학면 입석중앙로 50 (입석리),충청북도 제천시 송학면 입석리 329,37.20123,128.299575,충청북도 송학면 입석리 입석 중앙로 50 (일반건물 앞),의림지119안전센터,N,Y,1984,1.0,3.1,100,제천소방서,043-641-7202,,,,
3261,제천-송학-지상-5호,지상식,충청북도,제천시,43150,충청북도 제천시 송학면 시곡포전로 5 (시곡리),충청북도 제천시 송학면 입석리 702-3,37.20064711,128.2988481,충청북도 송학면 시곡포전로 5 (다리안마트 옆),의림지119안전센터,Y,Y,2000,1.0,2.4,150,제천소방서,043-641-7202,,,,
